r__CN2.mgt  v__ALPHA_BF.gw  v__GW_DELAY.gw  v__GWQMN.gw  v__GW_REVAP.gw  v__ESCO.hru  v__CH_N2.rte  v__CH_K2.rte  v__ALPHA_BNK.rte  r__SOL_AWC(1).sol  r__SOL_K(1).sol  r__SOL_BD(1).sol  v__SFTMP.bsn       objfun
-1.917600e-001  4.389900e-001  2.294900e+002  2.000000e+000  1.459200e-001  8.515400e-001  1.618400e-001  5.937800e+001  0.000000e+000  4.000000e-001  -7.719200e-001  4.917200e-001  2.906600e+000  1.993200e+003  
-1.960000e-001  6.079400e-001  4.500000e+002  1.655100e+000  3.512400e-002  8.825700e-001  3.000000e-001  5.000000e+000  0.000000e+000  4.000000e-001  -8.000000e-001  6.000000e-001  4.872300e+000  2.372000e+003  
-1.970000e-001  4.596600e-001  4.500000e+002  1.635900e+000  5.722500e-002  8.619300e-001  2.439600e-001  3.156200e+001  6.623400e-002  4.000000e-001  -7.952600e-001  5.114600e-001  4.473400e+000  1.275400e+003  
-1.955100e-001  0.000000e+000  4.424700e+002  1.349900e+000  1.368300e-001  8.033000e-001  1.040900e-001  4.475600e+001  5.604200e-002  4.000000e-001  -6.418400e-001  5.120500e-001  5.000000e+000  7.554700e+002  
-2.000000e-001  2.507300e-001  2.446600e+002  1.306400e+000  1.966800e-001  8.846500e-001  1.984200e-001  2.845600e+001  3.594300e-001  4.000000e-001  -1.014500e-001  -1.360900e-002  5.000000e+000  5.613700e+002  
-1.907000e-001  1.559800e-001  2.804100e+002  1.386300e+000  2.000000e-001  8.572600e-001  3.000000e-001  5.226800e+001  1.437000e-001  2.297500e-001  -8.000000e-001  5.456600e-002  4.702400e+000  5.503400e+002  
-2.000000e-001  0.000000e+000  4.500000e+002  1.699600e+000  1.645500e-001  8.524000e-001  1.009200e-001  4.583000e+001  9.084100e-004  3.336600e-001  -8.000000e-001  5.048600e-001  4.605700e+000  2.340900e+002  
-1.892700e-001  3.272700e-001  4.500000e+002  2.000000e+000  1.578400e-001  8.000000e-001  5.777100e-002  1.300000e+002  1.486100e-001  2.930900e-001  -3.110300e-001  -2.971000e-001  3.970400e+000  5.401900e+002  
-1.934200e-001  0.000000e+000  3.120000e+002  2.000000e+000  2.000000e-001  8.434700e-001  9.111500e-002  6.728200e+001  3.695600e-001  3.359200e-001  -8.000000e-001  1.285300e-001  5.000000e+000  6.687500e+002  
-2.000000e-001  2.638900e-002  4.500000e+002  1.130500e+000  1.161100e-001  8.202500e-001  2.066400e-001  6.179200e+001  4.736900e-001  2.142300e-001  -3.909700e-001  -1.789200e-001  5.000000e+000  7.088200e+002  
-2.000000e-001  0.000000e+000  4.500000e+002  1.665500e+000  6.315100e-002  8.841900e-001  6.058100e-002  8.914900e+001  0.000000e+000  1.752700e-001  -2.167400e-001  3.017900e-001  4.739800e+000  2.231900e+002  
-1.898100e-001  2.464400e-001  4.500000e+002  2.000000e+000  1.317500e-001  8.205100e-001  1.496500e-001  1.300000e+002  1.819800e-001  3.341400e-001  -4.720200e-001  -5.000000e-001  5.000000e+000  5.639000e+002  
-1.890100e-001  0.000000e+000  2.517300e+002  2.000000e+000  1.917500e-001  8.784400e-001  7.595100e-002  4.412300e+001  0.000000e+000  1.310600e-001  -2.512600e-001  1.440700e-001  5.000000e+000  2.226000e+002  
-1.903400e-001  0.000000e+000  4.500000e+002  1.329400e+000  1.931400e-001  8.079200e-001  4.469300e-002  1.292200e+002  3.862900e-001  4.000000e-001  -6.234600e-001  7.338900e-002  4.740900e+000  6.131200e+002  
-1.903100e-001  0.000000e+000  3.530100e+002  1.623600e+000  2.000000e-001  8.262500e-001  4.168400e-002  1.240100e+002  3.208200e-001  2.427300e-001  -2.677500e-002  -4.869700e-001  5.000000e+000  6.594600e+002  
-1.887500e-001  0.000000e+000  3.287100e+002  1.837000e+000  2.000000e-001  8.843600e-001  1.294800e-001  3.119600e+001  3.576400e-001  2.318000e-001  -1.361400e-001  5.316800e-002  4.701100e+000  8.045600e+002  
-1.987000e-001  2.745300e-001  4.211100e+002  1.349300e+000  9.252900e-002  8.000000e-001  2.086400e-001  1.032400e+002  0.000000e+000  2.667800e-001  -6.302700e-001  1.847700e-001  4.901600e+000  7.084600e+002  
-1.912200e-001  1.780300e-001  4.500000e+002  1.415900e+000  9.114100e-002  8.382900e-001  2.194300e-001  9.805600e+001  0.000000e+000  1.812500e-001  -4.999500e-002  -9.737200e-002  4.581800e+000  7.823100e+002  
-1.917700e-001  1.335200e-001  4.220700e+002  1.561900e+000  1.183600e-001  8.395800e-001  1.873500e-001  9.036300e+001  0.000000e+000  2.199200e-001  -2.375000e-001  -4.089600e-002  4.686400e+000  5.800500e+002  
-1.892100e-001  3.981700e-001  2.408800e+002  2.000000e+000  1.597100e-001  8.000000e-001  2.268400e-001  4.116600e+001  0.000000e+000  3.785700e-001  -3.684600e-001  4.206100e-001  1.340100e+000  1.738600e+003  
-1.898000e-001  0.000000e+000  2.995100e+002  2.000000e+000  2.000000e-001  8.789900e-001  2.002200e-001  1.261600e+002  0.000000e+000  -3.430300e-002  -8.000000e-001  1.224800e-001  3.591100e+000  2.228600e+002  
-2.000000e-001  5.343900e-001  3.229300e+002  1.363400e+000  1.863700e-001  9.698500e-001  1.383900e-001  1.296200e+002  2.159800e-001  4.000000e-001  -1.812800e-001  6.000000e-001  -5.000000e+000  1.561200e+003  
-1.964900e-001  0.000000e+000  3.464200e+002  2.000000e+000  2.000000e-001  9.184100e-001  1.918300e-001  7.117700e+001  0.000000e+000  4.000000e-001  -5.800900e-001  6.000000e-001  2.722600e+000  2.227900e+002  
-1.844700e-001  2.404200e-001  1.403600e+002  1.441600e+000  8.597700e-002  9.385400e-001  1.328100e-001  1.172000e+002  4.345800e-001  4.000000e-001  -2.275000e-001  -3.632900e-001  -3.862600e+000  1.889800e+003  
-1.902800e-001  4.753600e-001  3.342900e+002  2.000000e+000  2.000000e-001  8.000000e-001  2.904800e-001  1.300000e+002  0.000000e+000  2.518700e-001  -1.822100e-001  -2.027300e-001  -2.709500e+000  1.377300e+003  
-2.000000e-001  6.327800e-001  1.036200e+002  1.123000e+000  1.554800e-001  8.444500e-001  9.569500e-003  1.300000e+002  0.000000e+000  1.911300e-001  -8.000000e-001  -1.269900e-001  5.000000e+000  8.567700e+002  
-2.000000e-001  0.000000e+000  3.739700e+002  2.000000e+000  2.000000e-001  1.000000e+000  2.509800e-001  1.300000e+002  0.000000e+000  1.565600e-001  -2.292700e-001  1.820600e-001  3.091400e+000  2.224300e+002  
-2.000000e-001  0.000000e+000  4.023500e+002  2.000000e+000  2.000000e-001  8.106600e-001  3.000000e-001  6.952300e+001  1.129700e-001  9.714200e-002  -6.004000e-001  -2.756500e-001  3.260700e+000  4.929700e+002  
-1.892300e-001  0.000000e+000  4.080200e+002  2.000000e+000  2.000000e-001  8.011200e-001  2.431500e-001  5.790100e+001  0.000000e+000  -8.135600e-003  -2.453000e-001  4.571600e-001  1.029300e+000  2.227100e+002  
-1.919500e-001  5.080800e-001  4.500000e+002  2.000000e+000  2.000000e-001  9.451100e-001  1.834100e-001  1.291000e+002  0.000000e+000  -3.186800e-002  -8.000000e-001  3.489400e-001  5.000000e+000  1.387700e+003  
-2.000000e-001  1.795500e-001  4.206800e+002  1.751500e+000  1.568300e-001  9.394700e-001  1.994800e-001  1.300000e+002  1.993600e-001  -9.166700e-002  -4.608200e-001  -1.736700e-001  1.057300e+000  1.692600e+003  
-1.911500e-001  0.000000e+000  3.549100e+002  2.000000e+000  1.382400e-001  8.000000e-001  2.158200e-001  3.926100e+001  0.000000e+000  -1.110500e-001  -7.412000e-001  -2.604800e-001  5.000000e+000  2.222600e+002  
-2.000000e-001  1.829700e-001  4.500000e+002  2.000000e+000  2.000000e-001  8.000000e-001  2.603800e-001  6.073400e+001  0.000000e+000  -1.980400e-001  -5.890600e-001  5.509100e-001  5.000000e+000  8.930000e+002  
-1.903400e-001  0.000000e+000  3.088500e+002  2.000000e+000  1.168300e-001  8.000000e-001  2.223700e-001  1.135800e+002  0.000000e+000  -2.585200e-002  -8.000000e-001  7.802400e-002  4.809400e+000  2.228400e+002  
-2.000000e-001  4.034300e-001  2.529700e+002  1.673200e+000  1.722300e-001  8.622500e-001  1.788200e-001  4.440900e+001  0.000000e+000  2.256600e-001  -7.422600e-001  6.000000e-001  5.000000e+000  1.172600e+003  
-1.891300e-001  3.781500e-001  2.522800e+002  1.987100e+000  1.778400e-001  8.000000e-001  2.144900e-001  4.569700e+001  0.000000e+000  2.015200e-001  -7.427500e-001  4.270600e-001  4.793600e+000  1.229200e+003  
-1.986800e-001  0.000000e+000  3.160200e+002  1.841100e+000  1.433100e-001  8.720800e-001  1.407600e-001  3.783600e+001  6.567100e-002  -5.620100e-002  -8.000000e-001  5.175900e-001  5.000000e+000  4.539000e+002  
-2.000000e-001  0.000000e+000  1.916000e+002  1.788400e+000  1.539300e-001  8.000000e-001  1.873000e-001  1.944000e+001  1.254500e-001  1.766700e-001  -4.480900e-001  1.413400e-001  2.579900e+000  5.908500e+002  
-2.000000e-001  1.084700e-001  4.325200e+002  1.794200e+000  1.392600e-001  9.203600e-001  1.571600e-001  1.250100e+002  8.976500e-002  -4.171000e-002  -4.144700e-001  1.342700e-002  1.683900e+000  9.704000e+002  
-2.000000e-001  3.272700e-001  3.080300e+002  1.811400e+000  2.000000e-001  8.000000e-001  9.714100e-002  1.300000e+002  0.000000e+000  -1.596000e-001  -8.000000e-001  1.951700e-001  5.000000e+000  1.015500e+003  
-2.000000e-001  0.000000e+000  2.534800e+002  2.000000e+000  2.000000e-001  9.124600e-001  1.995800e-001  5.368600e+001  0.000000e+000  -1.538200e-001  -8.000000e-001  -3.647600e-002  2.210200e+000  2.217400e+002  
-1.886400e-001  1.769900e-001  1.904600e+002  1.776400e+000  2.000000e-001  8.000000e-001  7.603900e-002  1.300000e+002  0.000000e+000  -1.785500e-002  -8.000000e-001  -2.157500e-001  5.000000e+000  7.756100e+002  
-1.868200e-001  7.521600e-002  3.794300e+002  2.000000e+000  2.000000e-001  8.000000e-001  3.000000e-001  8.733900e+001  5.596200e-002  -2.000000e-001  -6.104400e-001  3.746100e-002  2.542800e+000  8.027000e+002  
-1.918600e-001  0.000000e+000  2.544500e+002  1.811400e+000  2.000000e-001  8.668600e-001  3.000000e-001  1.300000e+002  0.000000e+000  1.615900e-001  -3.688300e-001  1.888300e-001  1.489200e+000  2.221100e+002  
-1.893100e-001  0.000000e+000  3.878500e+002  2.000000e+000  2.000000e-001  8.026300e-001  1.448200e-001  9.158000e+001  0.000000e+000  2.242700e-002  -2.985300e-001  3.850900e-001  5.000000e+000  2.233900e+002  
-1.916800e-001  0.000000e+000  3.598300e+002  2.000000e+000  1.862600e-001  8.342000e-001  1.738400e-001  1.192700e+002  6.059400e-002  -6.663400e-002  -5.272200e-001  -3.456300e-001  2.289300e+000  6.974200e+002  
-1.822300e-001  0.000000e+000  4.500000e+002  2.000000e+000  1.214000e-001  8.556000e-001  7.714300e-002  1.280100e+002  0.000000e+000  2.354500e-002  3.328700e-001  -5.000000e-001  3.714600e+000  2.214000e+002  
-1.859900e-001  1.761300e-001  4.500000e+002  1.348300e+000  7.602400e-002  9.728800e-001  0.000000e+000  1.300000e+002  5.769100e-001  -2.180600e-002  5.612500e-001  -3.651500e-001  -2.726200e+000  3.299700e+003  
-1.894900e-001  2.487900e-001  4.500000e+002  1.495400e+000  8.775900e-002  9.296600e-001  7.351700e-002  1.047100e+002  4.326800e-001  8.364500e-002  2.969000e-001  -2.057600e-001  -1.346300e+000  2.477500e+003  
-1.944000e-001  3.505000e-001  2.965100e+002  1.701300e+000  1.041900e-001  8.691500e-001  1.792100e-001  6.374200e+001  2.307600e-001  2.312800e-001  -7.318300e-002  1.740100e-002  5.856500e-001  1.483200e+003  
-1.815400e-001  4.527600e-001  4.500000e+002  1.438900e+000  9.941700e-002  8.685700e-001  1.738900e-001  6.993700e+001  0.000000e+000  2.876300e-001  -1.071500e-001  -4.089100e-001  6.380000e-002  2.252900e+003  
-2.000000e-001  0.000000e+000  3.068500e+002  2.000000e+000  1.326400e-001  8.434500e-001  1.458800e-001  1.066500e+002  3.868000e-001  4.000000e-001  8.000000e-001  -2.001200e-001  -1.136100e+000  1.214000e+003  
-1.988800e-001  0.000000e+000  4.303500e+002  2.000000e+000  1.258800e-001  8.127000e-001  3.599700e-003  1.300000e+002  0.000000e+000  2.353500e-001  -1.412900e-002  3.908100e-002  -2.379900e+000  2.234500e+002  
-2.000000e-001  4.935000e-001  4.124300e+002  2.000000e+000  2.000000e-001  8.379100e-001  4.863300e-002  1.015700e+002  3.747300e-001  1.123400e-001  1.876200e-001  -1.099900e-001  4.454500e+000  7.513600e+002  
-1.923200e-001  1.478800e-001  4.500000e+002  2.000000e+000  1.498500e-001  8.000000e-001  2.701900e-002  8.217300e+001  0.000000e+000  7.429100e-002  2.505500e-001  2.539500e-001  2.056500e+000  9.623500e+002  
-2.000000e-001  9.554000e-002  3.692000e+002  2.000000e+000  1.142300e-001  8.104400e-001  6.991000e-002  9.338100e+001  3.198700e-001  1.376600e-002  3.118700e-001  3.169200e-001  3.651400e+000  1.090600e+003  
-2.000000e-001  1.127600e-001  3.320700e+002  1.979400e+000  2.000000e-001  8.810100e-001  1.311300e-001  4.575900e+001  5.731800e-001  5.056700e-002  1.607900e-001  3.004100e-001  -5.684700e-003  1.892200e+003  
-1.915100e-001  2.624400e-001  4.029600e+002  1.505900e+000  1.708300e-001  9.263200e-001  6.252100e-002  1.603500e+001  8.879600e-002  1.304000e-002  5.761600e-001  -2.489300e-001  2.821300e+000  9.918100e+002  
-1.908200e-001  5.355700e-002  4.386500e+002  2.000000e+000  6.455200e-003  8.000000e-001  0.000000e+000  5.368400e+001  2.892700e-002  1.840300e-001  -4.055700e-001  -3.126800e-001  5.000000e+000  1.001100e+003  
-2.000000e-001  5.125600e-001  4.500000e+002  1.409900e+000  2.000000e-001  9.431700e-001  1.338200e-001  7.673300e+001  2.477300e-001  2.259500e-001  -2.641200e-001  4.752200e-001  -2.075300e+000  1.996100e+003  
-1.884300e-001  4.183000e-001  4.500000e+002  1.841200e+000  1.934400e-002  8.000000e-001  6.935400e-002  1.289500e+002  0.000000e+000  2.004200e-001  -1.439400e-001  -4.708800e-001  2.968200e+000  2.016400e+003  
-1.913200e-001  3.419100e-001  4.500000e+002  1.875700e+000  6.450800e-002  8.131900e-001  8.479700e-002  1.081500e+002  0.000000e+000  1.629600e-001  -6.775500e-002  -2.780600e-001  2.224800e+000  1.344000e+003  
-1.920000e-001  5.678800e-002  2.908900e+002  2.000000e+000  9.702700e-002  8.779100e-001  0.000000e+000  1.300000e+002  2.453700e-001  7.791700e-003  -2.317500e-002  -5.000000e-001  5.000000e+000  1.097700e+003  
-1.949900e-001  7.020100e-002  3.643800e+002  1.868800e+000  1.597200e-001  9.132300e-001  1.196400e-001  5.012700e+001  2.614000e-001  1.454800e-001  9.330300e-002  -1.054800e-003  4.644700e-001  1.621800e+003  
-1.940700e-001  1.381300e-001  3.857900e+002  1.870600e+000  1.359200e-001  8.882200e-001  1.109300e-001  6.463300e+001  1.960500e-001  1.498500e-001  5.303900e-002  -7.030500e-002  9.045400e-001  1.210100e+003  
-2.000000e-001  1.939700e-001  4.500000e+002  1.994800e+000  1.646000e-001  8.791100e-001  2.312100e-001  3.385200e+001  0.000000e+000  -1.029000e-001  3.724800e-001  1.685400e-001  -1.929900e+000  1.729500e+003  
-1.999500e-001  4.138300e-001  4.500000e+002  1.744600e+000  1.093700e-001  8.000000e-001  0.000000e+000  1.300000e+002  0.000000e+000  -2.000000e-001  -6.392700e-001  -1.720100e-001  5.000000e+000  1.222400e+003  
-1.884900e-001  0.000000e+000  3.856500e+002  1.379100e+000  1.029000e-001  8.000000e-001  0.000000e+000  9.652900e+001  0.000000e+000  7.957600e-002  -8.000000e-001  -5.000000e-001  5.000000e+000  2.224500e+002  
-1.885600e-001  4.509600e-001  4.500000e+002  1.303400e+000  9.130500e-002  8.000000e-001  1.225200e-001  8.202200e+001  0.000000e+000  -1.121100e-001  -7.191800e-001  -5.000000e-001  5.000000e+000  1.256500e+003  
-1.861800e-001  3.623900e-001  4.500000e+002  1.604800e+000  8.927400e-002  8.359400e-001  0.000000e+000  4.853700e+001  0.000000e+000  -2.000000e-001  -8.000000e-001  -1.244000e-001  5.000000e+000  1.641200e+003  
-1.896400e-001  2.717900e-001  4.500000e+002  1.703600e+000  1.001100e-001  8.378200e-001  3.599500e-002  6.306600e+001  3.386400e-002  -7.141900e-002  -6.365900e-001  -1.433300e-001  5.000000e+000  4.842400e+002  
-1.965700e-001  0.000000e+000  3.895500e+002  2.000000e+000  1.333600e-001  8.826700e-001  3.743000e-002  8.099600e+001  1.966100e-001  2.846600e-001  4.453200e-001  1.094700e-001  1.240100e+000  9.732900e+002  
-1.867000e-001  2.195800e-001  3.479500e+002  1.644600e+000  6.962800e-002  8.417600e-001  0.000000e+000  1.300000e+002  2.333400e-001  2.800700e-001  -4.886100e-001  -5.000000e-001  5.000000e+000  8.289900e+002  
-1.910600e-001  1.069500e-001  3.717200e+002  1.654700e+000  1.250600e-001  8.379400e-001  1.525100e-001  9.319300e+001  2.964500e-002  8.139500e-002  5.656300e-001  -5.000000e-001  5.000000e+000  3.690900e+002  
-1.868200e-001  0.000000e+000  3.721000e+002  2.000000e+000  0.000000e+000  8.000000e-001  2.013000e-002  1.045900e+002  0.000000e+000  -3.025900e-002  -2.400600e-002  -5.000000e-001  5.000000e+000  2.220700e+002  
-1.840400e-001  0.000000e+000  3.759400e+002  2.000000e+000  2.000000e-001  9.018100e-001  8.339400e-003  1.300000e+002  1.491000e-001  -1.057400e-001  -7.387200e-001  -4.076300e-001  5.000000e+000  9.638700e+002  
-1.928200e-001  3.689900e-001  4.500000e+002  1.625200e+000  1.474200e-001  8.168700e-001  1.622400e-001  7.309900e+001  0.000000e+000  2.637800e-001  -2.530800e-001  2.052100e-001  1.125300e+000  1.316500e+003  
-1.926100e-001  2.909400e-001  4.500000e+002  1.718900e+000  1.348200e-001  8.321300e-001  1.216800e-001  8.732400e+001  2.177300e-002  1.997900e-001  -1.956100e-001  2.891100e-002  2.094000e+000  3.718500e+002  
-1.829500e-001  1.903900e-001  3.563200e+002  2.000000e+000  3.641200e-002  8.605400e-001  0.000000e+000  1.300000e+002  0.000000e+000  2.240400e-001  5.186000e-001  -5.000000e-001  1.692300e+000  1.761700e+003  
-1.872100e-001  1.673100e-001  3.797400e+002  2.000000e+000  7.730900e-002  8.556200e-001  2.661200e-002  1.300000e+002  0.000000e+000  1.530800e-001  2.380400e-001  -5.000000e-001  2.519200e+000  1.217100e+003  
-1.931800e-001  1.350000e-001  4.125300e+002  1.634400e+000  1.345600e-001  8.487200e-001  9.436500e-002  8.647600e+001  2.175400e-001  5.373500e-002  -1.547500e-001  -1.260400e-001  3.676900e+000  8.440500e+002  
-1.871600e-001  5.319800e-001  2.947500e+002  1.992400e+000  2.000000e-001  8.000000e-001  1.646300e-001  4.313800e+001  0.000000e+000  4.000000e-001  -1.022200e-001  2.311200e-001  2.703300e+000  1.062800e+003  
-1.845200e-001  4.974300e-001  2.005600e+002  2.000000e+000  1.153400e-001  8.000000e-001  2.865800e-001  2.084800e+001  1.838200e-001  1.380800e-001  6.909400e-002  2.764200e-002  5.000000e+000  7.762700e+002  
-1.666900e-001  7.532800e-001  2.598900e+002  2.000000e+000  2.000000e-001  9.258100e-001  5.959500e-002  1.211400e+002  0.000000e+000  2.168600e-001  -7.886800e-001  -1.101000e-001  5.000000e+000  1.342800e+003  
-2.000000e-001  1.477000e-001  4.086200e+002  1.760300e+000  1.610300e-001  8.670500e-001  3.000000e-001  9.736000e+001  0.000000e+000  4.000000e-001  -7.026300e-001  -3.493400e-001  2.580000e+000  6.477700e+002  
-1.774400e-001  0.000000e+000  3.853800e+002  2.000000e+000  2.000000e-001  9.112300e-001  1.595500e-001  1.260800e+002  3.369800e-002  3.841500e-001  -9.565200e-002  -2.566400e-001  1.612100e+000  4.214700e+002  
-1.801700e-001  1.746900e-001  4.500000e+002  2.000000e+000  7.614800e-002  8.000000e-001  7.130400e-002  7.241900e+001  0.000000e+000  4.000000e-001  1.137200e-002  3.163500e-001  5.000000e+000  8.224300e+002  
-2.000000e-001  2.286200e-001  2.105300e+002  2.000000e+000  1.163300e-001  8.265900e-001  3.000000e-001  4.974400e+001  0.000000e+000  4.000000e-001  -1.236300e-001  -5.000000e-001  1.687100e+000  7.463500e+002  
-2.000000e-001  0.000000e+000  2.358900e+002  2.000000e+000  9.941100e-002  8.160700e-001  1.926900e-001  5.453400e+001  0.000000e+000  3.170500e-001  1.251000e-001  -9.805900e-002  5.000000e+000  2.226700e+002  
-1.742100e-001  0.000000e+000  1.729500e+002  2.000000e+000  2.000000e-001  8.000000e-001  4.393200e-002  1.300000e+002  3.719600e-001  4.000000e-001  4.016800e-001  -9.333100e-002  3.567800e+000  7.937800e+002  
-1.957000e-001  2.135500e-001  2.907800e+002  1.610100e+000  1.570600e-001  8.000000e-001  6.714600e-002  1.661100e+001  0.000000e+000  4.000000e-001  -5.607800e-002  8.320100e-002  5.000000e+000  5.117700e+002  
-2.000000e-001  5.054300e-002  4.255200e+002  1.522900e+000  1.992300e-001  8.472900e-001  2.866400e-001  1.148800e+002  0.000000e+000  3.373500e-001  9.931300e-002  2.280800e-001  4.908700e+000  2.778800e+002  
